Number,Index,Lot,pH,Temp,Voltage,Datetime,Defect,DATE_ONLY,pH_abs_diff,pH_roll_mean_3,pH_roll_std_3,pH_acc,Temp_abs_diff,Temp_roll_mean_3,Temp_roll_std_3,Temp_acc,Voltage_abs_diff,Voltage_roll_mean_3,Voltage_roll_std_3,Voltage_acc,gmm_score,gmm_pred,knn_maha_score,knn_maha_pred,iforest_raw_pred,iforest_score,iforest_pred,lof_raw_pred,lof_score,lof_pred,normal_votes,final_label
1687,169,3,2.12,44.95,17.36,2021-09-07 16:38:13,0,2021-09-07,0.06999999999999984,2.143333333333333,0.04041451884327823,-0.13999999999999968,0.15000000000000568,41.623333333333335,5.632551227759353,-9.529999999999994,0.5899999999999999,17.203333333333333,0.8360821331264793,-2.2399999999999984,63.33497394744281,ANOMALY,5.185156232297485,ANOMALY,-1,0.5165148131545049,ANOMALY,-1,1.107460085493034,ANOMALY,0,ANOMALY
1764,246,4,2.19,43.51,19.61,2021-09-07 16:45:00,0,2021-09-07,0.10000000000000009,2.1,0.0854400374531772,0.03000000000000025,0.37000000000000455,42.51,2.060800815217234,-4.1100000000000065,4.41,18.21666666666667,2.6150398339859655,9.05,10.74796421461614,ANOMALY,2.7549076245203574,ANOMALY,-1,0.4982069623826719,ANOMALY,-1,1.1277041506176568,ANOMALY,0,ANOMALY
1832,314,5,1.84,43.99,19.25,2021-09-07 16:51:01,0,2021-09-07,0.2899999999999998,2.1266666666666665,0.2850146195080759,-0.009999999999999565,0.12999999999999545,42.73666666666667,2.2843452745444055,-4.1499999999999915,3.66,17.19333333333333,1.8716392102468253,4.809999999999999,18.622335779845336,ANOMALY,4.308929943661585,ANOMALY,-1,0.5345358501336568,ANOMALY,-1,1.343933626899802,ANOMALY,0,ANOMALY
1983,465,7,2.19,44.92,17.39,2021-09-07 17:04:19,0,2021-09-07,0.3699999999999999,1.9533333333333338,0.20550750189064415,0.3999999999999999,2.0799999999999983,42.60666666666667,2.4383874452870162,-0.7000000000000028,2.290000000000001,16.02,1.2095040305844451,2.7600000000000016,11.994261290065415,ANOMALY,3.03615199594598,ANOMALY,-1,0.5026215490581869,ANOMALY,-1,1.3105460236686663,ANOMALY,0,ANOMALY
2100,582,9,2.38,44.11,17.87,2021-09-07 17:14:47,0,2021-09-07,0.3999999999999999,2.0966666666666667,0.24664414311581206,0.34999999999999987,1.1400000000000006,43.843333333333334,0.7751988992080158,2.6200000000000045,2.450000000000001,15.176666666666668,2.8228767832360973,-0.7299999999999986,19.12796983385729,ANOMALY,4.460043363427131,ANOMALY,-1,0.5615480168006701,ANOMALY,-1,1.4031633500910834,ANOMALY,0,ANOMALY
2129,611,9,2.24,43.31,16.31,2021-09-07 17:17:12,0,2021-09-07,0.42000000000000015,1.9600000000000002,0.24248711305964404,0.42000000000000015,0.7199999999999989,43.31,0.7200000000000261,-2.1599999999999966,3.4800000000000004,17.596666666666664,1.908961323163286,-6.579999999999998,10.15467324071627,ANOMALY,2.6931500874868712,ANOMALY,-1,0.5179746776941896,ANOMALY,-1,1.1347926001034636,ANOMALY,0,ANOMALY
2146,628,10,2.01,44.49,16.24,2021-09-07 17:18:59,0,2021-09-07,0.03000000000000025,2.1733333333333333,0.25735837529276834,0.3999999999999999,4.210000000000001,42.050000000000004,2.1835063544675126,5.310000000000002,0.2900000000000027,16.63,0.4484417464955709,0.29999999999999716,19.26611731962168,ANOMALY,3.3821944622979694,ANOMALY,-1,0.5356716125981309,ANOMALY,-1,1.2241734603578742,ANOMALY,0,ANOMALY
2193,675,10,2.28,43.07,17.94,2021-09-07 17:22:54,0,2021-09-07,0.3999999999999999,2.033333333333333,0.21571586249817945,0.45999999999999996,1.2800000000000011,43.95666666666667,0.7695020034628276,-1.1799999999999997,2.240000000000002,17.790000000000003,2.0191830030980342,6.270000000000003,10.159680646063237,ANOMALY,2.7143684446231293,ANOMALY,-1,0.5013427287078263,ANOMALY,-1,1.1243222456787862,ANOMALY,0,ANOMALY
2221,703,11,1.9,41.03,11.77,2021-09-07 17:25:36,0,2021-09-07,0.06999999999999984,1.9600000000000002,0.16822603841260678,0.3899999999999997,0.29999999999999716,41.97333333333333,1.3822566090756518,1.9300000000000068,5.039999999999999,16.176666666666666,4.126612816019127,-1.8999999999999986,20.603833423314963,ANOMALY,4.921297513647813,ANOMALY,-1,0.5431131356973062,ANOMALY,-1,1.0902158989388255,ANOMALY,0,ANOMALY
2222,704,11,1.9,41.22,17.51,2021-09-07 17:25:41,0,2021-09-07,0.0,1.8766666666666667,0.04041451884327153,-0.06999999999999984,0.18999999999999773,41.19333333333333,0.15176736583777672,0.4899999999999949,5.740000000000002,15.363333333333335,3.1315384930307504,10.780000000000001,14.027927053963252,ANOMALY,3.498450492459247,ANOMALY,-1,0.5841620663626182,ANOMALY,-1,1.1694352882197787,ANOMALY,0,ANOMALY
2223,705,11,2.08,40.99,17.67,2021-09-07 17:25:46,0,2021-09-07,0.18000000000000016,1.96,0.10392304845413208,0.18000000000000016,0.22999999999999687,41.080000000000005,0.12288205727447625,-0.4199999999999946,0.16000000000000014,15.65,3.361130762109677,-5.580000000000002,24.746921895631104,ANOMALY,3.6288864226426205,ANOMALY,-1,0.4989083537251539,ANOMALY,-1,1.1927148481852172,ANOMALY,0,ANOMALY
2352,834,13,1.85,42.79,17.62,2021-09-07 17:37:13,0,2021-09-07,0.23999999999999977,1.92,0.14798648586948726,-0.5099999999999996,0.6899999999999977,42.42333333333333,0.34703506066875406,0.9699999999999989,5.780000000000001,16.26,3.9210712821880707,13.260000000000002,14.810838335706693,ANOMALY,3.6308510698815644,ANOMALY,-1,0.5554863528317852,ANOMALY,-1,1.1206562257872545,ANOMALY,0,ANOMALY
2427,909,14,1.81,44.99,19.57,2021-09-07 17:43:49,0,2021-09-07,0.06000000000000005,2.026666666666667,0.32470499431535305,0.46999999999999975,1.1600000000000037,43.870000000000005,1.1005453193757908,0.12000000000000455,1.8300000000000018,16.536666666666665,3.7814327090843913,-3.609999999999996,41.51704589083451,ANOMALY,4.622153025032598,ANOMALY,-1,0.5732701312387771,ANOMALY,-1,1.1176413211389225,ANOMALY,0,ANOMALY
2453,935,14,1.96,40.29,16.87,2021-09-07 17:45:59,0,2021-09-07,0.2200000000000002,2.196666666666667,0.2454248017893316,0.04999999999999982,3.3400000000000034,42.586666666666666,1.9917412817264397,-3.1300000000000026,0.38000000000000256,16.776666666666667,0.2532455988430238,0.860000000000003,13.025439422137275,ANOMALY,3.378262567177207,ANOMALY,-1,0.5060355759433385,ANOMALY,-1,1.2012173568324536,ANOMALY,0,ANOMALY
2630,1112,17,1.82,44.31,18.27,2021-09-07 18:01:50,0,2021-09-07,0.2699999999999998,2.1,0.28513154858766493,0.03000000000000047,1.5,42.919999999999995,1.338394560658397,0.3299999999999983,2.84,16.673333333333332,1.4525953783945946,3.7300000000000004,12.598825505324411,ANOMALY,3.147251190031846,ANOMALY,-1,0.5008593457246028,ANOMALY,-1,1.2177435212513843,ANOMALY,0,ANOMALY
2639,1121,17,2.39,41.64,16.32,2021-09-07 18:02:35,0,2021-09-07,0.3500000000000001,2.123333333333333,0.23629078131262993,0.25,0.46999999999999886,41.276666666666664,0.32347076117223866,0.3200000000000003,3.5500000000000007,17.963333333333335,1.789590269679999,-5.720000000000002,10.786062894289243,ANOMALY,2.928448872225421,ANOMALY,-1,0.5190522991607224,ANOMALY,-1,1.1271441658636985,ANOMALY,0,ANOMALY
2678,1160,17,2.39,41.64,16.32,2021-09-07 18:05:50,0,2021-09-07,0.3200000000000003,2.146666666666667,0.21548395145192045,0.23000000000000043,1.0900000000000034,42.32333333333333,2.1962316210576187,5.320000000000007,0.879999999999999,16.930000000000003,0.529433659677954,-0.8099999999999987,11.984725060190287,ANOMALY,3.195927059811365,ANOMALY,-1,0.5078846829421505,ANOMALY,-1,1.1358560577447707,ANOMALY,0,ANOMALY
2698,1180,18,2.17,43.87,19.22,2021-09-07 18:07:53,0,2021-09-07,0.32999999999999985,2.0666666666666664,0.19655363983740737,0.6799999999999997,0.7100000000000009,43.26,1.7087129659483478,-3.960000000000001,4.02,16.516666666666666,2.341416949911598,3.950000000000001,10.365790248293628,ANOMALY,2.653295273346326,ANOMALY,-1,0.505392812340402,ANOMALY,-1,1.1564477241652629,ANOMALY,0,ANOMALY
2734,1216,18,1.88,41.25,19.16,2021-09-07 18:10:53,0,2021-09-07,0.41000000000000014,2.0366666666666666,0.22143471573656515,-0.7600000000000002,0.6499999999999986,42.07,0.9168969407736168,0.5100000000000051,3.9499999999999993,18.080000000000002,2.510717029057642,8.61,10.23327175646877,ANOMALY,2.8239361067906867,ANOMALY,-1,0.5278306617345809,ANOMALY,-1,1.2184134734864789,ANOMALY,0,ANOMALY
2742,1224,18,2.06,43.13,19.84,2021-09-07 18:11:33,0,2021-09-07,0.15000000000000013,1.9733333333333336,0.0776745346515426,0.19000000000000017,0.7999999999999972,43.43666666666667,0.43143172499637333,-1.4799999999999969,9.14,16.48,5.027643583230617,17.34,26.36830498304041,ANOMALY,3.8275801408726657,ANOMALY,-1,0.5254586492985303,ANOMALY,-1,1.1182917129422372,ANOMALY,0,ANOMALY
2743,1225,18,2.0,44.08,16.28,2021-09-07 18:11:38,0,2021-09-07,0.06000000000000005,1.9900000000000002,0.07549834435270941,-0.2100000000000002,0.9499999999999957,43.71333333333334,0.5107184482014975,1.749999999999993,3.5599999999999987,15.60666666666667,4.60705256463754,-12.7,28.7369056780809,ANOMALY,4.161894217920642,ANOMALY,-1,0.5281987973802559,ANOMALY,-1,1.258684627131343,ANOMALY,0,ANOMALY
2786,1268,19,1.86,37.71,18.64,2021-09-07 18:15:35,0,2021-09-07,0.010000000000000009,1.8666666666666665,0.005773502691900137,-0.010000000000000009,6.019999999999996,41.42333333333333,3.247173129559518,-6.919999999999995,2.710000000000001,16.573333333333334,1.831784193984998,1.9300000000000015,12.636792455081462,ANOMALY,3.6338577648353607,ANOMALY,-1,0.5501490912913067,ANOMALY,-1,1.6135105810306325,ANOMALY,0,ANOMALY
2787,1269,19,1.89,41.45,17.38,2021-09-07 18:15:40,0,2021-09-07,0.029999999999999805,1.873333333333333,0.015275252316520872,0.039999999999999813,3.740000000000002,40.96333333333333,3.0393639685521965,9.759999999999998,1.2600000000000016,17.316666666666666,1.3561096317530181,-3.9700000000000024,11.06493542376482,ANOMALY,3.522617061115384,ANOMALY,-1,0.5180813828529172,ANOMALY,-1,1.475968801843443,ANOMALY,0,ANOMALY
2844,1326,20,2.12,44.94,19.21,2021-09-07 18:20:46,0,2021-09-07,0.1200000000000001,2.1933333333333334,0.2386070689089763,0.5800000000000001,4.119999999999997,40.53,4.561918456088397,-0.8700000000000045,2.789999999999999,18.343333333333334,1.668362470608034,5.769999999999996,32.418513089527025,ANOMALY,4.532274111736231,ANOMALY,-1,0.5912510718282828,ANOMALY,-1,1.139089798205402,ANOMALY,0,ANOMALY
2888,1370,20,2.04,41.3,19.25,2021-09-07 18:24:26,0,2021-09-07,0.08000000000000007,2.0,0.03999999999999832,0.1200000000000001,7.209999999999994,39.20666666666667,4.4554947349686715,15.349999999999987,0.6900000000000013,19.39,0.49507575177946994,-1.6500000000000021,25.744215724492886,ANOMALY,4.286571962146212,ANOMALY,-1,0.5804399978828901,ANOMALY,-1,1.1115367331452073,ANOMALY,0,ANOMALY
2889,1371,20,2.13,41.06,18.77,2021-09-07 18:24:31,0,2021-09-07,0.08999999999999986,2.0433333333333334,0.08504900548115349,0.009999999999999787,0.23999999999999488,38.81666666666667,4.09517195406171,-7.449999999999989,0.4800000000000004,19.319999999999997,0.5881326381013118,0.21000000000000085,38.74429611080329,ANOMALY,4.605607772710636,ANOMALY,-1,0.5028224432093212,ANOMALY,-1,1.1238977973352697,ANOMALY,0,ANOMALY
2906,1388,21,1.83,36.8,17.75,2021-09-07 18:26:19,0,2021-09-07,0.33000000000000007,1.9833333333333334,0.1662327685305557,-0.5300000000000002,6.410000000000004,41.026666666666664,3.661069971105901,-6.550000000000004,0.5300000000000011,17.643333333333334,0.38135722535877736,1.2700000000000031,14.736947586356791,ANOMALY,3.8704728622108306,ANOMALY,-1,0.5746603666297017,ANOMALY,-1,1.3559628390341856,ANOMALY,0,ANOMALY
2907,1389,21,1.83,36.8,17.75,2021-09-07 18:26:24,0,2021-09-07,0.0,1.9400000000000002,0.19052558883257634,0.33000000000000007,0.0,38.93666666666667,3.7008152255055116,6.410000000000004,0.0,17.573333333333334,0.3059956426705198,-0.5300000000000011,41.171080047063775,ANOMALY,6.905986297828159,ANOMALY,-1,0.5644874284278067,ANOMALY,-1,2.3760225125692,ANOMALY,0,ANOMALY
2914,1396,21,1.86,44.13,17.41,2021-09-07 18:26:59,0,2021-09-07,0.030000000000000027,1.8633333333333333,0.035118845842839974,0.09999999999999987,7.330000000000005,40.32333333333333,3.6732047769398,10.570000000000007,0.33999999999999986,17.116666666666664,0.8203251387915279,-1.8999999999999986,16.790471544535453,ANOMALY,4.03940082987126,ANOMALY,-1,0.5744728664363243,ANOMALY,-1,1.2110882819589768,ANOMALY,0,ANOMALY
2961,1443,21,1.83,36.8,17.75,2021-09-07 18:30:54,0,2021-09-07,0.020000000000000018,1.9433333333333334,0.17925772879664992,0.2799999999999998,6.270000000000003,41.43333333333333,4.06979524464478,-4.910000000000004,2.1999999999999993,18.523333333333337,1.236985583316689,-4.279999999999998,19.838635506438276,ANOMALY,4.796722829154172,ANOMALY,-1,0.567175377827745,ANOMALY,-1,1.1774928624799181,ANOMALY,0,ANOMALY
2962,1444,21,2.18,43.4,18.59,2021-09-07 18:30:59,0,2021-09-07,0.3500000000000001,1.9533333333333338,0.19655363983740767,0.3700000000000001,6.600000000000001,41.09,3.718911130962923,12.870000000000005,0.8399999999999999,18.763333333333332,1.1101951780355224,3.039999999999999,16.873680927715668,ANOMALY,4.128678778343221,ANOMALY,-1,0.589541171109338,ANOMALY,-1,1.3073529909827557,ANOMALY,0,ANOMALY
3009,1491,22,1.84,43.7,16.38,2021-09-07 18:35:15,0,2021-09-07,0.45999999999999974,1.99,0.2685144316419508,-0.9299999999999995,1.720000000000006,42.75666666666667,0.87202828700298,2.3300000000000125,2.280000000000001,16.846666666666664,1.630868889069069,-5.440000000000001,11.360798943368417,ANOMALY,2.8864682002665076,ANOMALY,-1,0.5420481078135446,ANOMALY,-1,1.1776556681736916,ANOMALY,0,ANOMALY
3010,1492,22,1.85,40.02,18.79,2021-09-07 18:35:20,0,2021-09-07,0.010000000000000009,1.9966666666666668,0.26274195198584716,0.46999999999999975,3.6799999999999997,41.9,1.8413038858374422,-5.400000000000006,2.41,17.94333333333333,1.355445806121852,4.690000000000001,18.558316447366884,ANOMALY,3.358933257820368,ANOMALY,-1,0.5167897215575333,ANOMALY,-1,1.1958226288965963,ANOMALY,0,ANOMALY
3036,1518,22,1.83,44.09,19.78,2021-09-07 18:37:30,0,2021-09-07,0.040000000000000036,1.9966666666666668,0.25482019804821865,0.3799999999999999,3.0500000000000043,40.53333333333333,3.8351836114237656,-1.519999999999996,0.6900000000000013,18.953333333333333,0.9027919657004502,-0.41000000000000014,29.9006808475034,ANOMALY,4.504292025350113,ANOMALY,-1,0.542004446915733,ANOMALY,-1,1.2196110678011938,ANOMALY,0,ANOMALY
3163,127,2,2.29,43.78,17.58,2021-09-08 16:37:44,0,2021-09-08,0.48,2.0366666666666666,0.24110855093366856,0.6799999999999997,3.3800000000000026,41.699999999999996,1.8200000000000207,3.9000000000000057,2.1099999999999977,17.533333333333335,2.0404002875252996,6.189999999999998,13.108701061594841,ANOMALY,3.03554813010852,ANOMALY,-1,0.5382974516811053,ANOMALY,-1,1.21767989475748,ANOMALY,0,ANOMALY
3164,128,2,1.9,43.82,16.95,2021-09-08 16:37:49,0,2021-09-08,0.3900000000000001,2.0,0.2551470164434616,-0.8700000000000001,0.03999999999999915,42.666666666666664,1.9630927979424073,-3.3400000000000034,0.629999999999999,16.666666666666668,1.0831589603254408,-2.7399999999999967,14.598015648784967,ANOMALY,3.1614041133112556,ANOMALY,-1,0.5104614312441031,ANOMALY,-1,1.2881302319506711,ANOMALY,0,ANOMALY
3293,257,4,2.12,44.09,19.03,2021-09-08 16:49:16,0,2021-09-08,0.10000000000000009,2.166666666666667,0.050332229568471075,-0.16000000000000014,2.240000000000002,42.50666666666667,1.3778364682839894,1.9699999999999989,6.0600000000000005,17.30666666666667,3.781935130767496,13.010000000000002,14.242724644783548,ANOMALY,3.6592735961544234,ANOMALY,-1,0.5359814147077185,ANOMALY,-1,1.1963650994486588,ANOMALY,0,ANOMALY
3441,405,6,2.27,40.57,12.29,2021-09-08 17:02:18,0,2021-09-08,0.1499999999999999,2.1233333333333335,0.14502873278537873,0.009999999999999787,3.4200000000000017,41.57333333333333,2.102910681254289,-7.250000000000007,7.240000000000002,16.36,3.702958276837593,-9.510000000000002,14.339657770395739,ANOMALY,4.0368854540750805,ANOMALY,-1,0.6043323714570263,ANOMALY,-1,1.1444441829753025,ANOMALY,0,ANOMALY
3443,407,6,1.9,40.42,19.35,2021-09-08 17:02:28,0,2021-09-08,0.16000000000000014,2.0766666666666667,0.1855622087962227,0.04999999999999982,1.6099999999999994,41.00666666666667,0.8894005471852332,-3.0700000000000003,0.029999999999997584,17.006666666666664,4.0847806958676935,-7.119999999999997,35.12785330022476,ANOMALY,4.390390431855097,ANOMALY,-1,0.5362360917545045,ANOMALY,-1,1.1192896108935693,ANOMALY,0,ANOMALY
3581,545,8,1.84,40.32,16.41,2021-09-08 17:14:42,0,2021-09-08,0.17999999999999994,1.9066666666666665,0.09865765724632763,-0.33999999999999986,0.11999999999999744,41.82,2.7026653510932275,4.859999999999992,1.1600000000000001,16.386666666666667,1.1251814668458417,3.41,15.533664533832228,ANOMALY,2.8391942026768677,ANOMALY,-1,0.49600290944420294,ANOMALY,-1,1.128969193297018,ANOMALY,0,ANOMALY
3662,626,10,2.41,40.13,15.44,2021-09-08 17:22:11,0,2021-09-08,0.3400000000000003,2.1566666666666667,0.22300971578236992,0.26000000000000045,0.529999999999994,41.28666666666667,1.5669822377210734,1.8800000000000097,2.8499999999999996,16.32,1.7092981015609878,-5.909999999999998,10.871319848581809,ANOMALY,3.3188804170174415,ANOMALY,-1,0.5315658529050505,ANOMALY,-1,1.1310351605336224,ANOMALY,0,ANOMALY
3663,627,10,2.09,40.55,19.6,2021-09-08 17:22:16,0,2021-09-08,0.3200000000000003,2.19,0.19078784028338933,-0.6600000000000006,0.4199999999999946,40.446666666666665,0.27970222261066735,0.9499999999999886,4.160000000000002,17.776666666666667,2.126977511242968,7.010000000000002,12.550542411264301,ANOMALY,3.3536486716436755,ANOMALY,-1,0.5415633628382136,ANOMALY,-1,1.4813966853337077,ANOMALY,0,ANOMALY
3664,628,10,2.13,40.85,18.83,2021-09-08 17:22:21,0,2021-09-08,0.040000000000000036,2.2099999999999995,0.17435595774162713,0.3600000000000003,0.30000000000000426,40.51,0.3616628264005215,-0.11999999999999034,0.7700000000000031,17.956666666666667,2.2132404598988624,-4.930000000000005,17.68103320333063,ANOMALY,3.7856198946963024,ANOMALY,-1,0.5180212389375317,ANOMALY,-1,1.4339419284510826,ANOMALY,0,ANOMALY
3672,636,10,2.41,40.13,15.44,2021-09-08 17:23:01,0,2021-09-08,0.56,2.126666666666667,0.28005951748393315,0.8300000000000001,3.1400000000000006,42.12,1.7303467860518658,-3.450000000000003,4.0600000000000005,17.040000000000003,2.1623135757794243,-7.380000000000001,14.984970864724563,ANOMALY,3.3220176400726715,ANOMALY,-1,0.6012977731447322,ANOMALY,-1,1.1011801629555797,ANOMALY,0,ANOMALY
3673,637,10,1.95,42.04,15.75,2021-09-08 17:23:06,0,2021-09-08,0.4600000000000002,2.07,0.29866369046136176,-1.0200000000000002,1.9099999999999966,41.81333333333333,1.5822241729076691,5.049999999999997,0.3100000000000005,16.896666666666665,2.2598746277909614,4.370000000000001,19.046876188690224,ANOMALY,3.9329576974237908,ANOMALY,-1,0.5708447553395548,ANOMALY,-1,1.094293568602741,ANOMALY,0,ANOMALY
3674,638,10,2.06,41.26,15.31,2021-09-08 17:23:11,0,2021-09-08,0.1100000000000001,2.14,0.2402082429892866,0.5700000000000003,0.7800000000000011,41.14333333333333,0.9603298044595652,-2.6899999999999977,0.4399999999999995,15.5,0.22605309110919838,-0.75,16.005238833884096,ANOMALY,3.20753357890654,ANOMALY,-1,0.5038959871569723,ANOMALY,-1,1.225957903137741,ANOMALY,0,ANOMALY
3717,681,10,2.41,40.13,15.44,2021-09-08 17:26:46,0,2021-09-08,0.5800000000000001,2.043333333333333,0.3189566323708186,0.6399999999999999,3.269999999999996,42.830000000000005,2.464934076197583,-1.7099999999999937,2.889999999999999,16.423333333333332,1.651494272873316,-5.719999999999997,18.597121492466005,ANOMALY,3.6700100813977494,ANOMALY,-1,0.5850857877382212,ANOMALY,-1,1.1334875837978344,ANOMALY,0,ANOMALY
3718,682,10,2.18,42.55,15.84,2021-09-08 17:26:51,0,2021-09-08,0.22999999999999998,2.1399999999999997,0.2920616373302049,-0.81,2.4199999999999946,42.026666666666664,1.696653569039176,5.689999999999991,0.40000000000000036,16.536666666666665,1.5658969740482158,3.289999999999999,17.297811520849123,ANOMALY,3.918743235754126,ANOMALY,-1,0.5415808008986718,ANOMALY,-1,1.115467496429434,ANOMALY,0,ANOMALY
3753,717,11,1.84,44.21,19.54,2021-09-08 17:30:08,0,2021-09-08,0.08999999999999986,1.986666666666667,0.18175074506954056,0.17000000000000015,0.259999999999998,43.61333333333334,1.265319459003643,-2.5700000000000003,4.469999999999999,16.766666666666666,2.4217005044665014,5.089999999999998,9.919903343707844,ANOMALY,2.675560145024824,ANOMALY,-1,0.49808501785008963,ANOMALY,-1,1.0936989926659964,ANOMALY,0,ANOMALY
3899,863,13,2.09,43.51,11.87,2021-09-08 17:43:03,0,2021-09-08,0.22999999999999976,1.99,0.11789826122551615,0.3899999999999997,1.4299999999999997,43.18666666666667,0.985613176318858,3.3200000000000003,5.130000000000001,14.82,2.650264137779466,-6.540000000000001,10.343101458708828,ANOMALY,3.3672715666285584,ANOMALY,-1,0.55468266525508,ANOMALY,-1,1.1288289072945035,ANOMALY,0,ANOMALY
3907,871,13,2.19,44.63,15.04,2021-09-08 17:43:43,0,2021-09-08,0.3799999999999999,1.9599999999999997,0.20223748416156692,0.44999999999999973,0.5,44.14666666666667,0.4752192476460621,0.04999999999999716,4.359999999999999,18.006666666666668,2.570784575442552,-4.18,11.577259171670368,ANOMALY,2.629418614299417,ANOMALY,-1,0.5490716550010516,ANOMALY,-1,1.1410213885177143,ANOMALY,0,ANOMALY
